cell_mean_mito_area_(pixels_squared),cell_median_mito_area_(pixels_squared),cell_std_mito_area_(pixels_squared),cell_mean_mito_eccentricity,cell_median_mito_eccentricity,cell_std_mito_eccentricity,cell_mean_mito_equi_diameter_(pixels),cell_median_mito_equi_diameter_(pixels),cell_std_mito_equi_diameter_(pixels),cell_mean_mito_euler_number,cell_std_mito_euler_number,cell_mean_mito_extent,cell_median_mito_extent,cell_std_mito_extent,cell_mean_mito_major_axis_(pixels),cell_median_mito_major_axis_(pixels),cell_std_mito_major_axis_(pixels),cell_mean_mito_minor_axis_(pixels),cell_median_mito_minor_axis_(pixels),cell_std_mito_minor_axis_(pixels),cell_mean_mito_orientation_(degrees),cell_median_mito_orientation_(degrees),cell_std_mito_orientation_(degrees),cell_mean_mito_perimeter_(pixels),cell_median_mito_perimeter_(pixels),cell_std_mito_perimeter_(pixels),cell_mean_mito_solidity,cell_median_mito_solidity,cell_std_mito_solidity,cell_mean_mito_centroid_x_(pixels),cell_median_mito_centroid_x_(pixels),cell_std_mito_centroid_x_(pixels),cell_mean_mito_centroid_y_(pixels),cell_median_mito_centroid_y_(pixels),cell_std_mito_centroid_y_(pixels),cell_mean_mito_distance_(pixels),cell_median_mito_distance_(pixels),cell_std_mito_distance_(pixels),cell_mean_mito_weighted_cent_x_(pixels),cell_median_mito_weighted_cent_x_(pixels),cell_std_mito_weighted_cent_x_(pixels),cell_mean_mito_weighted_cent_y_(pixels),cell_median_mito_weighted_cent_y_(pixels),cell_std_mito_weighted_cent_y_(pixels),cell_mean_mito_weighted_distance_(pixels),cell_median_mito_weighted_distance_(pixels),cell_std_mito_weighted_distance_(pixels),cell_mean_mito_form_factor,cell_median_mito_form_factor,cell_std_mito_form_factor,cell_mean_mito_roundness,cell_median_mito_roundness,cell_std_mito_roundness,cell_mean_mito_branch_count,cell_std_mito_branch_count,cell_mean_mito_mean_branch_length_(pixels),cell_median_mito_mean_branch_length_(pixels),cell_std_mito_mean_branch_length_(pixels),cell_mean_mito_total_branch_length_(pixels),cell_median_mito_total_branch_length_(pixels),cell_std_mito_total_branch_length_(pixels),cell_mean_mito_median_branch_length_(pixels),cell_median_mito_median_branch_length_(pixels),cell_std_mito_median_branch_length_(pixels),cell_mean_mito_std_branch_length_(pixels),cell_std_mito_std_branch_length_(degrees),cell_mean_mito_mean_branch_angle_(degrees),cell_median_mito_mean_branch_angle_(degrees),cell_std_mito_mean_branch_angle_(degrees),cell_mean_mito_median_branch_angle_(degrees),cell_median_mito_median_branch_angle_(degrees),cell_std_mito_median_branch_angle_(degrees),cell_mean_mito_std_branch_angle_(degrees),cell_std_mito_std_branch_angle_(degrees),cell_mean_mito_total_density_(pixels),cell_median_mito_total_density_(pixels),cell_std_mito_total_density,cell_mean_mito_average_density_(pixels),cell_median_mito_average_density_(pixels),cell_std_mito_average_density_(pixels),cell_mean_mito_median_density_(pixels),cell_median_mito_median_density,cell_std_mito_median_density_(pixels),cell_kurtosis_x,cell_weighted_kurtosis_x,cell_kurtosis_y,cell_weighted_kurtosis_y,cell_kurtosis_squared,cell_weighted_kurtosis_squared,cell_skewness_x,cell_weighted_skewness_x,cell_skewness_y,cell_weighted_skewness_y,cell_skewness_squared,cell_weighted_skewness_squared,cell_network_orientation_(degrees),cell_network_major_axis_(pixels),cell_network_minor_axis_(pixels),cell_network_eccentricity,cell_network_effective_extent,cell_network_effective_solidity,cell_network_fractal_dimension,label_mmp,label_atp,label_ros,label_respiration,label_mitophagy
1150.473684,519,2383.281735,0.819966081,0.887657427,0.166629964,30.64048714,25.70625067,22.93445308,0.894736842,0.446593757,0.578604806,0.688016529,0.217824182,63.56944639,34.7356431,71.505655,21.65317543,16.55302878,18.76226488,-0.225070447,-0.349825517,1.030561705,183.5305611,88.42640687,263.2651469,0.854195844,0.928374656,0.137838707,316.3992046,346.4078947,140.4111645,148.4659006,95.37288136,146.264752,375.0675315,421.013007,150.2784079,18.3666706,5.984857496,43.44326979,8.619999952,1.544535432,15.69990411,21.32693019,7.029121181,45.72314202,2.650127494,1.43283987,2.644576449,0.448814685,0.447757775,0.230399807,2.368421053,4.451026213,49.98152214,31.35373574,62.17646442,86.33239933,34.7356431,135.91741,49.17450459,31.35373574,62.59694742,2.146221738,5.497192836,-10.08018556,0.564832787,52.49175661,-9.452721797,0,52.81533255,9.353323437,18.90529972,5318.533691,1492.617188,14269.53125,3.356357336,3.174132347,0.942282021,3.088331461,3,0.80524981,-1.489585878,12.9629535,0.630432871,3.946753751,2.616311693,183.6150286,-0.274541995,3.801053701,1.389969555,2.327814327,2.007388672,19.86672878,-77.06748204,564.9861316,444.8733314,0.616435055,0.098659951,0.115431939,1.869269007,0.8199,0.9246,0.546,0.7489,0.3357
799.64,716,530.0568181,0.898438327,0.941640163,0.099459628,30.21225765,30.19336871,10.26414913,1,0,0.519167209,0.524786325,0.193748036,65.41165377,58.61633103,36.39685079,21.02864391,17.57950364,9.865176706,0.100767039,0.091718709,0.698406121,160.597339,131.5391052,95.11689418,0.786131693,0.817275748,0.173430484,170.8590559,134.4868239,147.2096585,255.820207,240.9150485,139.8266722,334.7219246,368.2021746,154.3379743,7.122557151,3.159871942,6.920791569,11.56501626,8.468260717,11.67134584,14.66062213,13.31466717,12.39613851,2.700765337,2.114117506,1.699862004,0.330131653,0.26575309,0.204775712,1.56,1.20266371,52.29964706,45.8227548,30.42266314,70.57164706,58.61633103,43.42855195,50.97164706,45.8227548,31.70059446,4.435550518,9.68821635,10.74579189,8.25505532,37.33512735,11.55623265,8.25505532,38.11848225,7.455766086,15.75702333,2835.53418,2241.79541,2427.064453,3.338114738,3.262856483,0.813040793,3.086636066,3,0.765343904,-0.628836361,-1.05329019,-1.036029499,3.425446402,1.468792292,12.84310328,0.773016023,0.655047417,-0.043951764,1.802948466,0.599485529,3.679710287,-56.62147603,534.6286595,487.2985802,0.411364081,0.077010494,0.100246215,1.845342877,0.8199,0.9246,0.546,0.7489,0.3357
1158.904762,615,1275.447033,0.854361453,0.938262607,0.183815973,34.16381215,27.98289335,17.56124458,1,0,0.537545946,0.503968254,0.188357002,70.05258677,50.27225534,55.88292576,22.97933219,18.29225339,13.16786244,0.589145165,0.798659923,0.610426624,186.6697862,114.5685425,186.4609401,0.850589353,0.925,0.144318345,190.4024865,150.5687447,122.2499291,293.0796595,368.7453416,151.6730629,368.6990305,401.9306982,155.4335284,9.669312061,5.495582857,13.05416202,11.91268243,7.318239717,14.64080365,16.41202949,10.96480816,18.73011383,2.504948453,1.699669213,2.321437327,0.39420226,0.325112308,0.251370667,1.857142857,2.435564162,50.07489391,44.31577512,30.29650152,79.39214808,50.27225534,79.59290889,48.82071951,39,30.84702273,3.362767478,8.25774699,32.70011523,40.74956171,31.87478902,33.4986934,45,31.91335864,3.406002669,10.43606533,4763.637207,2580.208008,5714.092285,3.722780228,3.701359034,0.755159557,3.502842903,3.596899986,0.660247207,-1.360889182,1.992056092,-1.250643378,8.741852403,3.416128224,80.38827091,0.363523893,1.868881106,-0.435606038,2.901380413,0.321902242,11.91072489,83.91105651,532.43963,413.8071843,0.62926501,0.116847513,0.141844674,1.874883804,0.8199,0.9246,0.546,0.7489,0.3357
1083,474.5,1522.714982,0.802485572,0.850000798,0.1779458,31.18678571,24.57701935,20.15695473,0.916666667,0.276385399,0.579445136,0.633600846,0.197766063,59.45472756,48.24388871,46.826203,29.45065049,15.85795963,31.96487325,0.264206826,0.294624617,0.701942499,191.4526875,103.7193001,230.0058729,0.802059521,0.926860362,0.201331679,280.7514544,257.1926749,122.3151444,182.7895112,196.4777829,92.74910927,345.7086686,364.0919958,127.6020878,10.39058172,6.554689905,17.35058232,7.058804953,2.688038627,11.3289673,12.81256435,7.561207093,20.5673848,2.838447783,1.71070533,2.790762666,0.425987594,0.307579109,0.237952469,2.041666667,2.730677063,41.46340195,37.95386519,23.78822921,81.53111028,48.24388871,99.29724483,40.71861028,33.29313504,24.69605166,5.584849769,11.58185928,11.51337639,5.296411877,43.03285124,10.40337298,2.787344496,42.93340345,7.651882424,17.04704661,4099.321777,1439.634277,6370.658691,3.185567141,3.154420853,0.666214466,2.94037509,2.900000095,0.658674598,-1.160068113,13.99308842,-1.185716304,8.643267541,2.75168118,270.5125974,0.215945143,3.769788895,-0.192987505,2.985690784,0.083876482,23.12565777,14.73047078,505.5516001,315.1662696,0.781894569,0.157366092,0.209574031,1.860404299,0.8199,0.9246,0.546,0.7489,0.3357
1509.857143,889,1700.893457,0.850211174,0.921920617,0.14519042,37.71978881,33.62532073,22.35234558,0.928571429,0.257539377,0.491467611,0.519328944,0.170749605,81.09292004,46.96368921,66.03306665,26.98817485,20.23094436,18.14245221,-0.098934513,-0.236164409,0.570789653,231.5584775,134.6396103,223.5323267,0.793179541,0.84659435,0.149830974,311.0377862,334.4562846,133.5136653,354.5097295,361.7651032,111.7038693,493.6721156,461.2291367,94.93760215,19.14642215,10.49205223,21.46723472,25.33734101,13.45035008,31.31586303,33.07311654,21.04622087,36.82744542,2.969616786,1.854584217,2.292852279,0.385922916,0.333735438,0.232148649,2.928571429,3.712224703,41.90004247,39.09062411,29.7230901,99.20480438,46.96368921,102.903582,38.41909009,34.90458804,31.24899418,7.429255059,12.41770923,0.24479104,-8.226918205,27.46160999,-1.187952269,-9.411947983,30.52346361,13.6664493,19.68888582,6371.300293,4020.853027,7997.899902,3.582834482,3.941842556,1.069090724,3.283721447,3.596899986,1.085981846,-1.290000377,1.71976007,0.445849074,2.063028699,1.86288237,7.213662112,-0.255617336,1.659570575,-0.941737454,1.775525224,0.952209655,5.906664315,-40.70238068,538.6207897,384.3934358,0.700489756,0.100362269,0.13591384,1.872232394,0.8199,0.9246,0.546,0.7489,0.3357
1540.583333,452,2391.701363,0.847987752,0.933305139,0.14039629,34.79600766,23.98943531,27.40017287,0.916666667,0.276385399,0.534669304,0.57008547,0.186539845,74.78020723,31.556271,73.87276573,23.07878467,18.40774411,20.22364817,0.186677332,0.407822753,0.935479013,229.9753245,81.18376618,309.6822429,0.83026928,0.885361552,0.141704006,251.5047026,263.2817025,125.9224163,231.7390134,261.7851683,146.2467032,381.3058331,407.4720949,93.85094849,21.30806783,5.132579651,37.63612297,22.27019888,6.561151079,42.04616282,32.18561273,10.81547203,55.66362732,2.945155177,1.66318757,3.092196393,0.423109094,0.316420265,0.252384379,2.416666667,3.1213868,44.40479975,31.06251898,43.01003239,102.3172998,31.556271,142.2304684,42.31729975,29.71144875,43.47124066,5.723208553,11.29428525,18.68954135,22.76434164,52.31334024,14.62908468,22.76434164,56.1968092,12.5589214,22.06563601,6905.316895,1784.190918,11680.09961,3.370866537,3.880253315,1.159318328,3.089858055,3.596899986,1.198513985,-0.606800923,4.651628159,-1.318638705,5.628164509,2.107015395,53.31388027,-0.365420028,2.404658127,-0.104410198,2.63176392,0.144433287,12.70856204,-54.87958073,557.453836,396.7267293,0.702507457,0.079870562,0.111655352,1.884650403,0.8199,0.9246,0.546,0.7489,0.3357
1547.875,824.5,1709.880181,0.867885805,0.878659659,0.11654494,38.81018826,32.3770871,21.55423271,1,0,0.547543346,0.541670485,0.157606825,68.93600348,49.15743093,42.3681917,31.40089299,21.14928712,27.03191892,0.030585771,-0.161931301,0.724716325,222.9399394,132.8111832,212.1430411,0.833772172,0.901169347,0.138752751,346.1748424,374.1201916,117.9642725,231.695879,152.7769349,152.8461425,432.2631768,424.6321617,154.7451477,19.1274681,11.02612453,20.83373997,12.80757389,7.532181216,17.70338873,23.66954398,13.73519609,26.7787484,2.710609682,1.872953282,2.026997751,0.373486684,0.306924543,0.160436359,2.75,2.633913438,37.34567539,36.57613207,15.31548121,94.46082691,51.934847,92.52722462,35.83582691,37.27613207,15.61020901,7.603164173,10.54089867,-3.21704721,-0.597221026,31.37822956,-4.335851122,-4.827801297,31.40359761,14.94551403,19.18196282,7349.677734,3015.365234,8848.71875,3.945976257,3.959195137,1.109631181,3.635368824,3.798449993,0.999815166,-1.395913259,3.294620034,-1.440939827,6.893809179,4.024881414,58.37912616,-0.191898571,1.96163479,0.41055906,2.705760789,0.205383803,11.1691525,60.24585739,542.0537865,354.3116841,0.756799812,0.123597636,0.172051825,1.887751374,0.8199,0.9246,0.546,0.7489,0.3357
1529.625,702.5,1798.151686,0.852641941,0.927314276,0.167145008,38.49537297,29.90504963,21.57974279,0.9375,0.242061459,0.520531441,0.46760253,0.177633593,78.46505763,70.525989,58.38788862,31.78068901,20.93798426,25.48916735,0.46496912,0.494900796,0.928130161,255.6663373,163.1837662,269.4586663,0.754985561,0.775707702,0.172193755,376.615598,385.2668745,107.3027288,286.1999783,386.7961201,195.3661687,507.78566,524.0195862,124.8409998,22.35489703,11.16985372,26.34083446,17.97753483,8.527927597,22.12870788,30.14145367,12.31875855,33.13525651,3.590695683,2.703787767,3.21298141,0.334983714,0.268301457,0.220564201,3.0625,4.436619631,47.54098169,40.58538775,21.08097764,113.0270928,69.34144711,132.3766322,46.2770928,40.58538775,22.44233487,5.138427208,8.480217053,13.81796169,7.873910094,49.1462145,16.30508713,8.28280871,51.89647387,16.96759677,25.53427911,6157.318359,2491.933594,7734.290039,3.504414082,3.164756775,0.876831889,3.261724949,3,0.733112216,3.364191708,1.432305251,-1.75795238,1.265869579,14.40818242,3.653924122,-1.624452676,1.622509448,-0.250103604,1.514040002,2.701398309,4.924854038,63.26351159,542.4395819,463.3271371,0.520019537,0.095601563,0.132567058,1.867735601,0.8199,0.9246,0.546,0.7489,0.3357
1368,1073,1301.874802,0.93346822,0.955674685,0.071826051,37.75429849,36.90490638,17.78776666,1,0,0.403288154,0.436716513,0.174843061,94.6997291,76.44656987,70.49676155,21.21129485,16.16909135,11.8986225,0.138635739,0.525805027,0.698683876,219.6064284,184.509668,149.7438554,0.805602919,0.805054094,0.131464011,303.701322,351.7814093,154.93395,152.4373935,149.9935381,73.70288098,363.1782423,359.1427467,114.0607722,29.40137427,15.27167398,41.33889399,15.55233918,6.600950292,17.13752457,35.80088793,23.87787979,42.74589327,2.986469435,2.529538741,1.492927213,0.26350117,0.29019501,0.159082135,1.4,1.2,88.47115834,58.28127317,72.94940252,101.3511583,76.44656987,73.2469787,88.55115834,58.28127317,72.88806173,1.433038729,4.299116188,6.298253889,29.16910291,42.1366596,6.230904686,29.16910291,42.22087939,2.872698865,8.618096595,5833.375977,3798.658447,7138.771973,3.553864956,3.323376179,0.815012813,3.27813983,3.098449945,0.764549375,-1.469571898,4.273060681,-1.614143348,0.207053759,4.765100311,18.30191884,-0.3229215,2.405900618,0.025175367,1.328961637,0.104912094,7.554496814,0.36010278,501.0523925,272.202591,0.839563392,0.098088423,0.136869804,1.867471489,0.8199,0.9246,0.546,0.7489,0.3357
1156.3125,377.5,2504.868003,0.885526138,0.884778785,0.083081297,30.22733273,21.91963911,23.63411003,0.9375,0.242061459,0.598281717,0.642980884,0.159438955,61.31314776,36.6861344,63.01978496,22.87097465,16.33472969,29.30520809,0.56967918,0.402696517,0.583941237,195.7544642,90.71930009,349.891174,0.857076343,0.90756051,0.140210043,310.0515473,276.4827795,94.57604194,179.6265859,167.6251472,126.606145,374.3141998,377.9307694,115.1533579,21.90628209,7.792686882,53.55320137,15.47789984,3.410383223,38.79472099,27.55453674,10.38944567,65.82684739,2.775569308,1.562630942,3.84388889,0.380668129,0.380308856,0.18762523,2.375,4.833153732,44.01436019,31.91268475,27.69713485,88.88340781,36.6861344,165.8558716,43.38340781,31.36888632,28.2145398,1.812654506,5.030208988,31.60447592,18.06700147,32.89953126,34.22066946,22.13820115,33.61119466,6.023602724,16.73192313,4442.856934,1301.442017,10740.30273,3.194297791,3.335036755,0.5012483,2.936531067,3,0.493353069,-1.249148919,10.86544095,-0.092296664,10.0903839,1.568891695,219.8736543,0.014796081,3.570283785,0.779352557,3.414296849,0.607609332,24.40434928,-70.82794555,477.2495325,362.2291771,0.651098484,0.094188622,0.149072977,1.865869679,0.8199,0.9246,0.546,0.7489,0.3357
1941.636364,1131,2604.471409,0.816848463,0.877693496,0.209402577,42.89311732,37.94777892,25.14654422,0.454545455,1.724878724,0.512427368,0.431309166,0.19512462,82.95869288,65.87687668,55.09940153,35.93024295,24.6470406,27.92009734,-0.437186277,-0.423926558,0.723373726,284.6568869,151.254834,320.537378,0.777425583,0.846569422,0.177589671,284.4740175,289.1493299,95.59437971,329.6486103,352.7205882,143.7927078,465.2864531,459.6404604,54.00757117,29.88581243,13.65338515,52.62815594,22.63430777,20.96404158,15.00328479,40.63299573,24.79979369,52.43333561,3.460203862,2.327108311,3.129892884,0.379756327,0.244548826,0.257818775,3.727272727,5.609908589,45.86176468,43,24.08272441,131.4115482,65.87687668,169.3252619,44.6842755,47,24.91239812,7.536446003,10.42517699,-13.26699067,-8.707782263,35.92923991,-13.65145505,-12.05148175,36.32251291,16.70354046,19.92102434,8726.336914,5554.856445,13145.19531,3.942106485,3.956352472,0.858213484,3.615645409,3.596899986,0.753639042,-0.686574671,5.62919476,0.030939803,-0.341269664,0.472342051,31.80429863,-0.534521289,2.708296163,-0.995641817,0.655436897,1.277015635,7.764465633,-55.56475414,600.1163032,251.7569287,0.907749068,0.093453691,0.188146373,1.880031814,0.8199,0.9246,0.546,0.7489,0.3357
1345.807692,1005.5,1262.159292,0.837334122,0.892467192,0.185088231,37.38529829,35.73829701,17.77287386,0.884615385,0.423076923,0.545462818,0.531682188,0.157441008,73.33134744,62.45919541,52.12179166,31.19064805,21.65157342,22.53149313,0.353122358,0.346658699,0.691722054,219.8702324,162.4386002,189.177851,0.787109731,0.811836312,0.167312441,246.7781746,286.6814084,159.0343532,287.5194786,326.9380007,154.1662723,416.3574627,428.5187758,138.8255967,10.7376732,6.147295019,14.66983122,10.86753407,6.878725958,11.09796572,16.92618951,9.89859042,16.89005098,2.959223931,2.345064553,2.297000149,0.375047638,0.308387762,0.19687722,2.384615385,3.039191733,49.45404633,39.55807242,32.91416359,94.51366171,70.64057614,84.14964181,46.2059694,37.11865792,33.53561501,9.034330254,16.16347876,17.87680506,23.19356655,36.84758578,20.79453967,27.88500462,39.07712133,13.88984963,22.28078214,5469.976074,4002.560059,5506.197754,3.67162466,3.821095943,0.733750582,3.436911345,3.596899986,0.720706403,-1.43699971,5.156821823,-1.488489597,2.137058153,4.280569448,31.15982886,-0.149157728,2.362770619,-0.192278816,1.4904382,0.059219171,7.804091028,-43.68388558,563.5568967,528.5536666,0.346936183,0.135058148,0.152488157,1.874859664,0.8199,0.9246,0.546,0.7489,0.3357
1446.642857,1161.5,1238.870777,0.900502332,0.935985781,0.101662222,39.08811633,38.44074725,17.72123175,0.928571429,0.257539377,0.411999051,0.35021235,0.185675657,100.8126222,83.95174653,74.32882091,32.38244567,21.77138786,22.56676339,0.211793125,0.419791139,0.937676974,262.9026436,250.8441918,187.6765619,0.681331252,0.694493554,0.205720771,273.1104586,285.6774443,121.4232115,284.2506656,256.0299961,102.8639284,411.2016863,405.2481837,107.821708,17.21083296,12.8980398,14.30296558,21.08914023,14.64355898,19.51030133,28.14355101,17.72635622,23.11129217,3.978212902,3.86290766,2.452907933,0.265275606,0.181102317,0.184148709,2.214285714,1.611502025,62.12063737,46.33333333,54.24664028,113.0182564,104.1355553,82.96392484,59.12539928,42.4572016,56.56905879,12.08087132,16.65986315,17.46329719,23.45117227,38.97663636,18.55854716,23.59978002,42.58431502,16.61420606,21.52125118,5276.148438,3226.86377,5027.754883,3.312520266,3.359574795,0.57810992,3.055592775,3.098449945,0.530961394,-1.257288766,-0.304159833,-0.508243893,0.469930341,1.839086895,0.313347729,-0.228892553,0.923309159,0.599241768,1.163136724,0.411482497,2.205386843,-48.67285069,438.3229683,409.5066715,0.356598206,0.101634951,0.147626302,1.855328252,0.8199,0.9246,0.546,0.7489,0.3357
1288.73913,680,2125.847396,0.826610255,0.902292409,0.145207388,33.03318217,29.42452872,23.44530869,0.913043478,0.281771335,0.582616469,0.578512397,0.173233096,69.57193216,37.04528773,73.20942969,23.70031409,17.02536321,17.75296379,0.235961985,0.316117681,0.561579651,200.9889891,104.4264069,269.9077635,0.829891153,0.876649077,0.163209132,311.2827103,308.3478261,97.52597005,212.0884908,198.7222222,166.4576103,401.8567152,345.4719643,132.6992274,13.39124421,4.981410884,19.144356,10.00343531,2.132519146,16.94666456,17.49308692,7.321876071,25.0416025,2.697795269,1.558368036,2.791265551,0.444367211,0.415974518,0.258577423,2.260869565,3.2466356,41.68107313,32.09290615,30.76408401,87.79828328,37.04528773,122.8476985,39.84176154,25.32147352,30.95142135,6.540224587,15.20681309,8.034256332,0,29.34437762,8.897222612,0,29.49869495,9.458100356,18.19293004,5501.409668,2378.865234,10301.00293,3.458729982,3.506732464,1.056937337,3.162522078,3.196899891,0.998878539,-0.910100316,6.894432919,-1.253465028,3.160868425,2.399457163,57.52429447,0.112859747,2.582566607,0.467632073,2.102041078,0.231417079,11.08822697,78.14874772,545.6781061,388.5731185,0.702085971,0.145584479,0.183762035,1.872347871,0.8199,0.9246,0.546,0.7489,0.3357
1526.588235,809,2028.13322,0.863037413,0.90292352,0.11283768,37.83579143,32.09440437,22.63107149,0.705882353,0.570315277,0.544359409,0.559340659,0.183681316,77.34019926,59.62849451,74.05959072,29.13908545,22.27004359,21.13535107,0.05024235,-0.252682867,1.115853096,236.2992826,163.0121933,283.5135084,0.813737924,0.893563102,0.160731431,282.7069454,335.0333745,172.7659386,169.6749232,160.1886051,124.8668375,365.9760206,370.2079188,142.1764591,18.00055986,6.842054562,29.42368787,9.439218104,3.663532676,14.99652252,21.46976867,7.441653292,32.29267909,3.077630759,2.166406575,3.220024173,0.387265738,0.319424083,0.213638537,2.823529412,4.018125025,44.72085581,39.31616034,24.10953094,104.4934048,61,134.4686205,43.9345813,31.5,24.49265194,6.365404482,11.76608307,0.927538354,0,55.14649749,-0.058627887,0,57.39661927,13.98654848,23.11170009,6544.120605,3612.831299,9115.852539,3.796792984,3.823967218,0.930485308,3.515823603,3.596899986,0.917945266,-1.66344882,3.106419585,-1.325353616,6.253887399,4.523624184,48.76095024,-0.168455837,2.168471492,0.421331906,2.632446515,0.205897944,11.63204327,-4.546334882,530.3155367,461.2700601,0.493399119,0.130077389,0.141088719,1.879806197,0.8199,0.9246,0.546,0.7489,0.3357
1944.066667,1125,2569.172356,0.8655465,0.908403609,0.10790663,42.11743844,37.84698783,26.48365415,0.333333333,1.776388346,0.500752055,0.426777006,0.192976464,89.99334802,77.05067494,81.35536216,33.02116736,25.0572588,24.6466559,0.296732418,0.417522407,0.897627153,265.5096102,180.1665222,299.947386,0.776093273,0.847841472,0.184948357,262.3662779,280.802488,167.0545398,280.8532149,293.690097,123.5296514,397.1837551,430.5566181,182.0067331,16.69414858,7.987140359,24.61601484,19.63822228,14.12725901,27.85624108,26.36237212,14.96538698,36.76000627,3.062209557,2.296073596,2.787415541,0.378803252,0.317933254,0.217498636,3.533333333,5.251877971,41.82995846,29.42857143,27.41716717,123.6372456,77.05067494,162.8308874,39.53724561,26.4946536,28.10378266,8.70431706,14.19975657,20.73471573,23.99160663,43.21519504,20.683371,37.89337198,47.09589253,17.04257491,24.19928787,9053.162109,3754.307373,12788.62598,3.913020134,3.623944759,0.922994554,3.556900024,3.596899986,0.917335927,-1.59150092,6.090367031,-0.225761147,7.000980394,2.583843275,86.10629706,0.037513805,2.586589321,-0.589550248,2.754080478,0.348976781,14.2754036,40.00891488,622.290122,326.6630134,0.85114118,0.113221979,0.187293268,1.892118282,0.8199,0.9246,0.546,0.7489,0.3357
917.8181818,569,1056.171759,0.837801537,0.942946604,0.180469549,29.7607899,26.88894412,16.81956565,0.909090909,0.287479787,0.52641395,0.508766708,0.205548266,64.30666163,52.91644247,52.58888643,22.44244805,18.57671025,14.93895803,0.172660798,0.578608949,1.063798793,177.349813,140.2756493,161.5424346,0.779952414,0.786657746,0.167375099,132.3018567,103.9809525,108.7725923,270.9439982,297.2784942,147.3243469,318.1182211,324.5797484,152.4833397,6.521077204,2.048509311,10.3281466,13.19250648,6.559305666,16.68349482,15.15911885,7.755027599,19.28153009,2.878713507,2.543878038,1.970069004,0.377579137,0.31059085,0.246983769,1.727272727,1.451701766,46.32629474,37.17883228,32.51111432,76.37705232,52.91644247,73.14448111,43.96796141,36.72585527,31.41766104,7.340588806,18.08313394,27.38956498,32.60250317,50.75000686,26.96124879,38.47843279,52.23836425,10.07810057,20.32960049,3182.865723,1678.340332,4296.510742,2.941084385,2.958756924,0.700403869,2.735236168,2.799999952,0.709282637,3.52527464,7.818422088,-1.332017049,2.362820463,14.20183071,66.71064448,1.753392635,2.759350349,0.005681952,1.772806299,3.074418017,10.75685652,29.46226867,505.5350559,443.3000225,0.480686088,0.087147549,0.122415079,1.847600529,0.8199,0.9246,0.546,0.7489,0.3357
667.6363636,460,707.8912696,0.860097867,0.892632822,0.118814184,26.24139659,24.20103697,12.70630255,0.909090909,0.378484727,0.573912647,0.589565217,0.183989697,49.59232463,41.47915155,35.90783017,20.86105948,16.17894643,16.76532111,0.221065685,0.455005832,0.992259529,130.8321963,94.18376618,114.8398803,0.84567187,0.908869988,0.155301233,328.129413,362.5621891,128.5749101,333.4104528,357.3333333,121.1363636,480.1533385,508.9025373,139.6056567,10.17010519,6.459831155,11.70651632,9.996722398,6.263389615,11.26343181,14.5239022,9.377924389,16.01028369,2.143463558,1.756312308,1.472601262,0.399190177,0.37158848,0.201863423,1.363636364,0.771389216,38.49685123,36.74278314,18.33533691,54.11301285,41.47915155,47.81481782,37.08270982,36.74278314,17.31917018,4.223061312,11.5611722,9.213600021,20.46162829,57.35724606,8.17392833,16.08814857,58.52465692,6.802971008,15.53390529,2320.97998,1502.409424,2758.806641,3.082621098,3.183285236,0.676885068,2.813977242,3,0.628362954,0.549533991,3.762205568,-0.751650695,3.120858488,0.866966375,23.89394844,-1.065694432,2.073985751,-0.582349833,1.996201788,1.47483595,8.286238475,23.75912776,577.4167488,440.4777625,0.646584908,0.096213808,0.114428171,1.841128199,0.8199,0.9246,0.546,0.7489,0.3357
